cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
27263600,0.0,15,9,0,M,1,60637,IL
27256340,16518.0,29,10,2,M,4,80982,CO
23175590,0.0,21,2,0,M,1,77105,TX
27266860,0.0,15,2,0,M,1,77061,TX
24537690,0.0,19,2,2,F,1,60622,IL
29991632,199302.4,55,5,0,M,2,90186,CA
28627431,9339.1,48,7,1,F,1,94187,CA
21815200,12633.4,29,11,2,F,4,90083,CA
27269880,53696.0,67,3,0,F,2,77292,TX
28620501,2664.9,56,6,1,M,2,85048,AZ
16356036,1673.3,71,11,3,M,2,10146,NY
31341824,54960.8,34,4,1,M,2,97203,OR
19081580,42386.4,46,2,1,F,1,90087,CA
31349391,0.0,16,1,0,M,1,90095,CA
24538014,43862.4,35,3,5,F,2,07139,NJ
19086354,76627.6,51,1,1,M,2,90135,CA
21802720,23080.2,26,8,1,F,1,90025,CA
29981886,34504.8,58,8,2,F,2,60654,IL
24530508,70887.6,26,3,3,M,3,60605,IL
21811328,7022.6,70,3,1,F,2,60624,IL
13626820,29040.0,33,3,2,M,2,90065,CA
31352611,166046.2,32,2,0,M,1,75310,TX
25900705,0.0,22,4,0,M,1,64136,MO
16353876,9110.0,51,11,3,M,1,15273,PA
23178259,59189.9,51,7,0,F,1,10236,NY
13630940,11244.0,73,3,1,F,2,55174,MN
16350000,11908.7,43,3,3,M,1,75370,TX
28616175,2227.7,64,4,1,F,2,55402,MN
23164965,40607.7,36,2,3,M,4,90057,CA
13625880,6354.0,67,7,1,M,2,98137,WA
28617666,1850.1,36,6,3,F,2,70156,LA
16354200,1881.8,89,9,3,M,4,89149,NV
13632040,23294.0,52,2,2,F,2,60622,IL
23168654,0.0,20,6,0,M,1,90105,CA
27261600,0.0,13,7,0,F,1,96822,HI
31359787,0.0,17,2,0,F,1,40561,KY
16360644,891.9,58,8,4,F,2,48202,MI
27257360,29754.0,33,5,3,F,2,60621,IL
19082028,57113.0,67,7,1,F,2,10146,NY
20439480,74794.5,60,7,2,M,2,75270,TX
13631350,18350.0,39,6,3,F,2,92821,CA
29989960,0.0,20,12,0,M,1,60637,IL
19086760,0.0,14,6,1,M,1,90106,CA
21808352,68546.4,41,4,3,M,2,46261,IN
29980786,46635.6,55,5,1,F,2,94103,CA
16351224,6614.2,28,7,4,F,3,90120,CA
13628530,26505.0,51,1,2,F,2,07117,NJ
16352040,1864.2,29,8,3,F,1,90025,CA
27258340,90928.0,57,9,0,F,2,46249,IN
27262700,36700.0,38,7,2,F,2,92821,CA
29976584,0.0,22,7,0,M,1,87194,NM
25891794,2686.8,23,5,0,M,1,63152,MO
13628980,12449.0,33,2,3,M,2,60634,IL
27251000,0.0,15,2,0,M,1,10138,NY
14992285,0.0,17,2,2,M,1,97237,OR
14991042,15125.0,21,3,2,M,1,60625,IL
14993143,4878.5,67,7,2,F,2,10101,NY
13629920,24534.0,41,1,1,F,1,85036,AZ
27253240,9208.0,65,7,0,F,2,10014,NY
13631020,18183.0,34,4,4,F,2,90145,CA
27264660,74876.0,62,4,0,M,2,10079,NY
28627515,12121.8,58,8,2,M,4,10229,NY
17719299,40792.7,37,4,4,F,2,46261,IN
16361052,416.2,31,10,3,M,1,94606,CA
20438805,13198.5,32,8,2,F,2,73169,OK
27267640,26994.0,61,3,0,F,2,80228,CO
27251160,0.0,15,9,0,M,1,94654,CA
17718870,0.0,12,4,2,F,1,77140,TX
21806064,0.0,15,10,1,F,1,97254,OR
21806352,0.0,17,5,1,M,1,10126,NY
13633470,0.0,16,1,1,M,1,85734,AZ
13634040,0.0,18,3,1,M,1,43688,OH
19081132,0.0,17,2,1,M,1,77095,TX
27263640,202354.0,50,2,0,F,2,90128,CA
19088230,8285.2,30,9,2,M,2,94260,CA
19082924,4536.0,65,2,1,M,1,92708,CA
19079340,0.0,18,3,1,F,1,46232,IN
17718012,6245.2,70,7,2,M,2,21214,MD
25890711,0.0,18,7,0,F,1,90750,CA
31338213,102906.6,31,1,2,F,2,60623,IL
16358808,2562.4,82,12,3,M,2,38177,TN
23164149,8595.3,24,5,0,M,1,77083,TX
16355424,1602.9,56,6,3,F,2,98186,WA
19087250,15405.6,73,3,1,F,2,53244,WI
24526512,23193.0,63,1,2,F,2,60666,IL
16353264,2615.8,34,4,5,M,2,60601,IL
23178463,2970.6,32,7,1,F,2,78468,TX
29987474,49986.2,58,7,2,F,2,60606,IL
24540174,0.0,17,0,2,M,1,77061,TX
23179075,17618.6,37,3,2,M,2,43272,OH
29982414,49108.4,55,5,0,M,2,85068,AZ
13625720,0.0,18,3,1,M,1,87194,NM
20449125,26659.5,42,9,5,F,2,64105,MO
14987940,54704.1,64,4,2,F,2,60639,IL
31343618,235257.8,56,6,2,F,3,60606,IL
13632980,56296.0,39,9,3,M,2,60606,IL
21802272,17963.4,54,5,3,F,3,14686,NY
20442315,11739.0,23,5,2,M,1,60625,IL
24525126,0.0,19,2,2,F,1,94164,CA
29994404,29693.4,66,6,0,F,2,80228,CO
21800112,0.0,17,5,1,F,1,94164,CA
28618968,6591.3,43,3,1,F,1,90138,CA
16356852,328.6,85,5,3,F,2,79931,TX
29984658,103987.4,59,9,1,M,4,10047,NY
20439255,20671.5,55,2,2,F,2,85206,AZ
19082966,16240.0,19,4,1,M,1,60606,IL
24527898,35368.2,68,5,2,M,2,10014,NY
31340720,8569.8,71,1,0,F,2,85724,AZ
21809328,58968.0,64,7,1,M,1,33249,FL
25896259,1046.0,23,5,0,F,1,28223,NC
14997829,4602.4,29,8,3,F,2,78468,TX
28613403,16237.6,37,7,3,M,2,10152,NY
29984988,95297.4,35,5,3,F,2,95137,CA
17722029,48669.4,58,5,2,M,2,10079,NY
14995057,51383.2,49,9,5,F,3,90047,CA
27262460,112768.0,35,4,2,M,4,60648,IL
21813856,161808.4,30,3,4,F,2,10236,NY
31350817,58479.8,46,6,1,F,2,96822,HI
13633750,11004.0,73,3,1,F,2,53244,WI
28619073,3293.6,54,4,3,F,2,60654,IL
31350104,99838.4,40,0,4,F,2,73179,OK
14997114,6745.2,23,2,2,M,1,44126,OH
13633060,15576.0,47,7,1,F,1,94299,CA
13634610,23108.0,70,10,1,F,2,55177,MN
25898501,4830.9,51,8,1,F,2,96822,HI
20442765,77412.0,44,6,2,M,1,77036,TX
24541236,43862.4,65,3,2,F,1,10007,NY
21810512,187704.4,32,5,1,M,1,75310,TX
13627760,27269.0,69,4,1,M,2,37228,TN
23162721,19921.2,37,3,2,F,4,10070,NY
23168246,15236.6,58,3,0,F,2,85068,AZ
20445045,11952.0,73,10,2,M,2,10146,NY
14996729,0.0,16,8,2,F,1,90106,CA
20445720,65112.0,45,2,6,F,2,73179,OK
27269800,0.0,15,9,0,F,1,96802,HI
19079704,8288.0,67,7,1,F,3,38166,TN
14992241,43674.4,55,5,3,F,2,90003,CA
27266620,62108.0,55,7,2,M,2,55113,MN
24535566,6120.0,20,3,2,F,1,74186,OK
20437665,3775.5,88,5,2,M,1,10170,NY
25899622,2496.0,77,4,0,F,2,78754,TX
17725110,23907.0,34,11,4,F,2,33237,FL
31358384,84186.9,65,5,0,M,2,10276,NY
21803456,95578.6,55,8,2,M,2,10079,NY
31339294,0.0,17,2,0,F,1,19152,PA
16359012,3905.4,22,7,3,M,1,90174,CA
20452185,49092.0,58,5,2,M,3,10091,NY
25891281,4460.4,24,6,0,M,1,77076,TX
24533856,44161.2,42,0,2,F,1,85036,AZ
25895157,5618.3,54,5,0,F,1,75256,TX
13632650,24843.0,62,2,1,M,2,14252,NY
14991141,122104.4,54,4,2,M,1,32272,FL
14991284,0.0,19,4,2,M,1,02171,MA
19085864,22990.8,33,3,4,M,2,64105,MO
16355220,0.0,18,3,3,M,1,97237,OR
28627494,1752.4,20,5,1,F,1,92155,CA
21803536,20220.2,18,6,1,F,1,90191,CA
28619094,0.0,17,2,1,M,1,60654,IL
17714281,31164.9,41,8,2,F,1,96839,HI
29976870,61804.6,74,14,0,M,2,60666,IL
28618989,5287.8,57,7,2,F,3,46232,IN
23169266,8838.8,37,2,2,M,2,60634,IL
27258500,30154.0,74,6,0,F,2,21214,MD
25892896,10578.8,48,5,5,M,2,64132,MO
29981314,0.0,19,11,0,M,1,64132,MO
28624638,2020.6,47,7,2,M,2,96822,HI
24534180,7963.2,20,3,2,M,1,80243,CO
23165169,19841.7,44,9,0,F,1,90191,CA
16358604,3302.0,44,4,3,F,1,92176,CA
20444700,12301.5,23,5,2,M,1,60664,IL
28614810,2016.4,80,10,1,M,2,96846,HI
29975154,0.0,22,7,0,F,1,94164,CA
20440500,9292.5,80,7,2,F,4,92517,CA
21808592,21468.2,29,11,1,F,2,19150,PA
23171918,6914.0,61,7,1,F,2,53277,WI
14996586,83479.0,42,2,2,M,3,90173,CA
27259480,24872.0,29,10,0,M,1,90140,CA
21801904,83595.2,32,5,1,F,2,77210,TX
28624617,0.0,16,4,1,F,1,10171,NY
14995585,28409.7,77,7,2,F,2,38177,TN
23177647,11178.2,55,1,2,F,2,10160,NY
17722172,26283.4,30,7,4,F,2,37232,TN
16350324,3700.6,47,4,3,M,2,94145,CA
13628940,59542.0,58,8,1,M,1,10185,NY
20437545,8680.5,23,5,2,M,1,90785,CA
14992956,25686.1,53,3,4,F,2,19136,PA
29976012,22055.0,40,10,0,F,2,10126,NY
28626150,0.0,15,7,1,F,1,94150,CA
19083498,28257.6,42,2,1,F,1,32232,FL
21800560,69024.8,46,8,5,F,4,10181,NY
25897969,0.0,19,8,0,M,1,73179,OK
23172530,0.0,21,2,0,F,1,78738,TX
24536628,15085.8,46,4,2,F,2,07171,NJ
24532668,11662.2,67,5,2,F,2,45246,OH
28624680,0.0,14,6,1,F,1,96822,HI
21810144,51077.0,39,9,3,M,2,92821,CA
16356972,8794.0,40,10,3,F,1,40263,KY
28614873,1471.0,78,8,1,F,3,76164,TX
29984944,16792.6,58,8,0,F,2,98186,WA
19087740,39925.2,32,2,3,M,3,85022,AZ
13630370,8257.0,30,9,1,F,2,19150,PA
25889571,366.5,84,10,0,F,2,96846,HI
17724109,0.0,12,4,2,F,1,10160,NY
17719520,50443.9,37,4,4,M,2,10148,NY
21811856,78564.2,46,9,1,F,1,78210,TX
17720664,5443.1,15,7,2,F,1,23541,VA
19083050,17584.0,47,7,2,M,2,10171,NY
31340375,69379.5,37,7,3,M,2,33157,FL
23172139,16131.9,58,3,2,F,2,60606,IL
25890103,4554.9,50,7,0,F,1,96839,HI
19085780,0.0,17,2,1,M,1,77105,TX
28619031,1682.3,83,3,1,F,2,19117,PA
20451855,130116.0,62,9,2,M,2,23463,VA
31342905,39067.8,40,0,0,F,1,07149,NJ
16360524,1152.5,36,6,6,F,2,92173,CA
27261520,94166.0,43,5,1,F,2,10171,NY
13628450,73785.0,44,3,4,M,4,95184,CA
25902947,3731.4,30,6,1,F,2,77159,TX
27262540,0.0,16,3,0,F,1,23541,VA
23171323,23132.5,38,4,2,F,2,85032,AZ
28627557,3302.0,42,2,1,F,1,92176,CA
31346838,84352.5,36,6,2,M,2,93702,CA
20444025,0.0,20,2,2,M,1,97237,OR
24536952,43740.0,49,7,2,M,1,10042,NY
13626370,23973.0,46,6,1,F,1,96839,HI
20444925,67792.5,64,11,4,M,2,19136,PA
17724395,0.0,12,4,2,F,1,45275,OH
20449920,27699.0,36,3,4,M,3,74194,OK
27250140,0.0,17,4,0,F,1,94164,CA
13631960,35502.0,43,3,1,F,1,90175,CA
21814752,110583.2,39,12,3,M,2,80268,CO
31351898,135122.7,50,0,2,F,2,23541,VA
21808144,248521.0,53,6,2,M,2,80243,CO
27262660,25646.0,66,8,0,F,1,74168,OK
19077786,32866.4,20,5,1,M,1,77076,TX
28620480,0.0,14,6,1,M,1,97254,OR
27255320,204572.0,56,8,2,F,3,60606,IL
25902396,6956.7,43,7,1,M,4,33133,FL
31346493,0.0,15,7,0,F,1,97248,OR
28624722,7657.4,33,3,1,M,1,76017,TX
28620396,3179.2,64,4,1,M,2,35233,AL
19083008,10493.0,89,9,1,M,2,79931,TX
14995200,23116.5,20,5,2,M,1,94225,CA
20441760,83517.0,48,5,7,M,2,64132,MO
16355832,8746.5,33,3,6,M,3,02172,MA
17719234,60949.2,32,7,4,M,2,85032,AZ
31348655,26415.5,70,0,0,F,2,46288,IN
17713709,15242.5,26,3,2,M,1,10210,NY
17720235,16114.8,56,3,2,F,2,10084,NY
13626410,3419.0,29,8,1,F,1,45471,OH
13633710,3551.0,28,5,3,F,2,93776,CA
23170711,0.0,20,8,0,M,1,60636,IL
29977684,76553.4,74,14,0,M,1,92505,CA
31342169,61837.8,34,4,0,F,2,95101,CA
16355952,4903.7,54,4,5,F,2,19136,PA
13626860,19019.0,71,1,1,F,4,19138,PA
25888982,0.0,22,4,0,F,1,19152,PA
27259520,40358.0,49,11,1,F,2,68180,NB
21807696,42317.6,40,3,4,F,4,60636,IL
14998159,0.0,19,4,2,F,1,40561,KY
19084436,29937.6,59,8,2,F,2,92817,CA
21801824,46904.0,27,9,3,F,2,10165,NY
16358520,4177.1,73,3,3,M,4,70112,LA
19075056,0.0,16,1,1,F,1,90785,CA
14997444,0.0,19,4,2,M,1,43688,OH
17720742,25538.5,35,9,4,M,2,92821,CA
14988226,140632.8,56,6,3,M,2,90112,CA
28617624,759.8,90,10,1,F,2,53206,WI
19083414,74064.2,41,1,1,F,3,77044,TX
27250020,130694.0,58,10,2,F,2,90785,CA
24540012,0.0,19,2,2,F,1,55113,MN
17720950,0.0,10,9,2,F,1,94150,CA
21806720,15030.6,80,3,1,F,1,15263,PA
13629960,23351.0,52,2,3,F,2,19136,PA
29977398,4243.8,84,13,0,F,2,96846,HI
16354728,12503.8,60,10,3,M,1,10185,NY
20440845,61347.0,44,10,3,M,2,10259,NY
20442090,59073.0,29,5,3,M,3,60605,IL
13633550,13087.0,23,2,1,M,2,64199,MO
16357992,5489.0,68,8,3,F,2,64115,MO
24530670,0.0,19,2,2,M,1,60654,IL
20443560,28336.5,74,11,2,M,3,46227,IN
31352956,214038.0,50,0,0,M,2,53269,WI
29982700,19714.2,91,11,0,M,4,89149,NV
28617540,570.2,62,2,1,M,2,19160,PA
14997301,17318.4,52,2,4,F,2,10160,NY
25902358,4907.5,34,10,0,F,1,20129,DC
25902377,4369.0,26,2,0,F,1,10153,NY
29989388,6435.0,34,13,2,F,4,94272,CA
29984372,14253.8,70,10,0,F,2,45246,OH
23162925,4473.0,82,8,0,F,1,60613,IL
21804512,76905.4,43,6,1,M,1,94256,CA
29992776,59741.0,27,6,1,M,2,10260,NY
31354750,91434.2,57,7,2,M,2,90174,CA
16354320,0.0,18,10,3,F,1,90105,CA
28621782,3604.6,39,7,3,M,2,77089,TX
19080152,20827.8,34,4,4,F,2,60621,IL
25892915,8280.6,47,4,5,F,2,64132,MO
17718155,0.0,11,3,2,M,1,97237,OR
17714138,20790.9,26,3,5,F,2,33157,FL
17721886,7092.8,59,6,2,M,4,94127,CA
20449575,35596.5,27,3,2,M,2,85028,AZ
21804352,32385.6,31,4,3,M,2,60601,IL
14988798,92532.0,59,9,2,M,2,85206,AZ
23173975,0.0,21,2,0,F,1,92817,CA
20441415,20272.5,28,4,3,M,4,53263,WI
24541560,40264.2,34,2,2,F,1,48206,MI
16356648,2045.0,59,9,4,F,2,53277,WI
31346125,19966.3,68,8,0,F,2,35233,AL
13626900,24131.0,48,8,2,F,2,89194,NV
13632570,31910.0,45,5,1,M,1,10118,NY
23173346,9327.3,77,3,0,F,2,78754,TX
16356156,931.4,68,8,3,F,2,10101,NY
28623252,16357.5,36,3,1,M,1,10019,NY
14991427,8896.8,86,6,2,M,1,53264,WI
28631589,1969.6,70,10,1,F,2,10276,NY
14991999,108422.6,45,5,3,F,3,60650,IL
17723251,16003.0,36,3,2,F,1,92811,CA
29983272,33305.8,68,8,0,M,2,35233,AL
14987511,71881.7,60,10,4,F,2,90785,CA
16352568,3036.2,52,12,3,F,2,46256,IN
31341801,17091.3,37,7,1,F,2,97203,OR
25905759,4390.5,74,11,0,F,2,55177,MN
25901313,2842.2,26,2,0,M,1,14669,NY
31348287,172778.3,58,8,0,F,4,60663,IL
20452305,0.0,18,7,2,M,1,96802,HI
31357625,25309.2,72,2,0,F,2,53244,WI
29988002,0.0,20,5,0,M,1,78738,TX
20440155,17718.0,37,4,4,M,4,73154,OK
27255360,0.0,16,3,0,M,1,60606,IL
16352160,1739.2,76,6,3,F,2,92149,CA
29979114,16348.2,42,12,1,F,2,97203,OR
13625270,17622.0,45,2,1,M,2,94145,CA
21813488,0.0,15,3,1,M,1,77061,TX
29986572,108757.0,49,9,4,M,2,32235,FL
19077870,38689.0,41,1,3,F,4,63137,MO
31337500,130428.4,40,0,0,M,1,75370,TX
24528834,56334.6,42,0,2,M,2,46256,IN
20437440,0.0,18,4,2,M,1,77058,TX
27254260,62594.0,40,2,0,M,2,46256,IN
27255400,153782.0,42,4,0,F,1,19126,PA
14988941,37833.4,56,6,2,F,2,75270,TX
27258420,39974.0,45,7,2,F,3,67276,KS
24538626,57438.0,46,4,2,M,1,10118,NY
14987412,44277.2,42,2,7,F,3,77058,TX
17720092,45228.3,48,5,4,F,2,74186,OK
24537726,19654.2,75,3,2,M,2,60624,IL
14995442,6001.6,65,5,2,M,4,94127,CA
31337132,23121.9,42,2,0,F,1,80275,CO
21803904,9406.8,89,12,1,F,2,53206,WI
31338949,33835.3,73,3,0,M,2,60647,IL
31356912,30185.2,66,6,0,F,2,85047,AZ
21814464,0.0,17,5,1,M,1,43688,OH
19076974,4786.6,29,8,1,F,1,45471,OH
27250180,6186.0,82,4,0,M,2,46260,IN
14990855,5088.6,80,10,2,F,3,10105,NY
29988816,9211.4,24,9,0,F,1,23541,VA
16361460,7868.9,58,8,4,F,2,21207,MD
24532020,0.0,16,6,2,F,1,97248,OR
16353180,581.5,21,6,3,F,1,94103,CA
27261640,72928.0,32,4,0,M,1,76017,TX
19078276,46214.0,56,6,1,F,2,63169,MO
20448330,8184.0,68,5,2,M,4,94127,CA
14998357,0.0,15,7,2,M,1,96802,HI
24530796,24750.0,21,1,2,M,1,60625,IL
29982128,152750.4,63,13,2,F,2,94174,CA
25896848,4661.5,45,2,0,F,1,85036,AZ
20451060,0.0,22,4,2,M,1,43688,OH
29991060,13068.0,33,8,1,F,2,40214,KY
28616217,2480.5,33,3,3,M,4,73154,OK
24542010,10652.4,31,8,3,M,2,94260,CA
17724252,0.0,13,5,2,M,1,43688,OH
21812304,115198.2,53,6,2,M,2,77105,TX
25889001,3306.2,23,5,0,M,1,19152,PA
19078766,39039.0,35,4,1,F,1,94149,CA
16350816,0.0,19,4,3,M,1,90112,CA
31342882,75923.0,55,5,0,F,2,63169,MO
20445840,3663.0,24,3,2,F,1,53277,WI
24538338,54390.6,48,6,2,F,1,78210,TX
23163129,0.0,18,6,0,F,1,10181,NY
31350081,34249.3,43,3,4,M,2,73179,OK
19083862,17952.2,67,7,1,F,1,74168,OK
25890141,0.0,19,8,0,F,1,92705,CA
13632490,61885.0,53,3,3,F,2,90174,CA
20439375,45247.5,42,9,5,M,2,33157,FL
28614789,405.1,80,9,1,F,2,96846,HI
19085332,8103.2,36,6,3,F,2,78784,TX
21806592,75566.4,35,8,4,M,2,10086,NY
24533568,36322.2,51,9,3,F,2,68180,NB
31338558,23057.5,35,5,0,F,2,10126,NY
28624659,5339.5,47,7,2,F,2,96822,HI
24539562,30092.4,25,2,3,F,2,10260,NY
16358400,4413.2,21,6,3,M,1,94225,CA
23173159,0.0,21,2,0,F,1,23541,VA
14996685,3087.7,56,4,2,F,2,55422,MN
24533442,135217.8,60,8,2,F,4,60663,IL
28616196,1518.3,63,3,1,M,2,55402,MN
24534342,58645.8,35,3,4,F,2,85032,AZ
19084310,21421.4,70,8,1,M,2,64115,MO
16352364,1228.1,86,6,3,F,1,33653,FL
13634530,12728.0,36,3,1,M,1,33654,FL
23174383,0.0,21,2,0,M,1,94225,CA
20444250,17902.5,65,2,2,F,2,40564,KY
27265600,15142.0,23,4,1,F,4,38168,TN
25888469,4386.2,32,8,0,F,1,28243,NC
23178055,0.0,21,2,0,F,1,45275,OH
23178072,10486.0,36,2,3,F,2,90122,CA
17712487,48334.0,61,8,2,M,2,10007,NY
31352243,43516.0,51,1,0,F,1,63166,MO
13627590,27258.0,70,10,1,F,2,90067,CA
27261560,19244.0,46,8,1,M,2,96822,HI
27252180,3858.0,79,10,0,F,2,96846,HI
19087124,87127.6,31,1,4,F,2,10236,NY
14995915,27327.3,63,3,2,M,2,14252,NY
16360032,7120.0,55,5,3,M,2,55422,MN
27260500,0.0,14,8,0,F,1,46261,IN
17713059,100518.6,32,9,4,M,2,10152,NY
23176219,1905.6,31,3,0,F,1,60640,IL
14988754,19844.0,29,8,4,F,2,10165,NY
24526224,0.0,18,1,2,M,1,90112,CA
29977112,0.0,20,5,0,F,1,77083,TX
25898482,1828.2,51,8,1,M,2,96822,HI
19085374,42303.8,47,7,1,F,1,78210,TX
13634200,22369.0,33,3,1,F,1,48206,MI
21808224,40037.4,60,3,1,M,2,10101,NY
31358016,0.0,17,2,0,F,1,10160,NY
16354116,5733.6,62,12,4,F,3,02171,MA
24538950,31991.4,39,7,5,F,2,64105,MO
23171527,37304.8,40,6,3,M,4,92811,CA
14995343,41811.0,62,2,2,M,2,44127,OH
25897912,8247.5,45,2,4,F,2,73179,OK
14993099,105143.5,55,5,3,M,2,80243,CO
13626940,29838.0,37,7,3,F,2,30305,GA
19081090,0.0,16,1,1,M,1,97237,OR
21805168,112790.6,48,11,1,M,1,15273,PA
20445960,0.0,18,7,2,F,1,14622,NY
24535404,17319.6,48,6,3,M,2,96822,HI
13624860,10701.0,77,7,1,F,3,75230,TX
23178684,14857.5,75,1,0,M,4,10187,NY
17725331,0.0,9,8,2,M,1,96802,HI
23177052,8703.2,44,10,3,F,2,94180,CA
17722458,27155.7,19,5,2,F,3,92173,CA
25900724,6745.4,47,4,0,F,1,90175,CA
20442660,0.0,22,4,2,M,1,02171,MA
13630570,6493.0,75,5,1,F,2,14667,NY
19082112,49163.8,58,8,2,F,2,80243,CO
28617603,2508.7,61,1,1,F,4,38132,TN
29990532,92468.2,37,7,0,F,1,93728,CA
21801088,0.0,16,4,1,M,1,90112,CA
27263720,0.0,15,2,0,M,1,43630,OH
24540948,21659.4,87,5,2,M,2,74146,OK
17724967,15527.2,36,3,3,M,2,97203,OR
25904638,4629.9,68,5,0,F,1,10007,NY
29992160,16656.2,28,7,1,F,4,38168,TN
29980742,29733.0,28,7,1,M,4,53263,WI
21810960,19117.8,19,7,1,M,1,43630,OH
23163350,0.0,20,1,0,M,1,10138,NY
31356199,45169.7,25,4,1,F,2,77159,TX
16351140,6140.6,61,8,5,F,2,77083,TX
28616091,4784.4,26,5,1,F,1,70156,LA
25901826,2530.2,24,6,0,F,1,60666,IL
20450835,2721.0,23,5,2,F,1,48202,MI
16353384,6211.6,46,6,3,M,1,94256,CA
16356768,0.0,16,8,3,F,1,14622,NY
27254300,35500.0,56,8,1,F,2,10079,NY
29985472,44393.8,54,14,1,F,2,68180,NB
21805776,0.0,13,8,1,F,1,90105,CA
27254460,81796.0,39,10,1,M,2,10259,NY
20437215,31282.5,41,8,4,F,2,10209,NY
14994485,20185.0,40,7,4,F,2,92821,CA
19085248,13459.6,66,6,1,F,2,10079,NY
28627452,1900.5,66,6,1,F,2,44127,OH
14989227,30740.6,41,10,2,F,1,90191,CA
28633059,6872.9,54,4,1,M,3,10091,NY
21803984,45271.2,33,5,3,F,3,37204,TN
31339317,40022.3,18,3,0,M,1,19152,PA
14998401,0.0,16,8,2,M,1,96802,HI
23175811,16326.4,26,1,0,F,1,10153,NY
20449590,23364.0,51,8,2,F,1,94299,CA
24534792,28611.0,48,6,3,F,2,20126,DC
19086270,33223.4,23,2,1,M,2,85028,AZ
23175012,16476.3,69,5,0,M,3,90130,CA
24532956,30897.0,40,6,4,M,2,77089,TX
24542622,58910.4,55,3,2,M,3,10091,NY
16351260,3561.0,37,7,3,F,2,37229,TN
19080684,51345.0,37,7,3,M,2,93702,CA
21811488,56279.6,49,9,1,F,1,92126,CA
19082518,11559.8,30,9,1,F,2,19150,PA
24534630,14871.6,62,0,2,M,2,53217,WI
31359074,6081.2,23,2,1,M,2,78468,TX
25889609,4581.8,53,10,1,F,2,79913,TX
25892402,2276.6,38,5,0,F,1,38177,TN
28617561,1582.1,62,2,1,F,2,19160,PA
28620438,2068.1,43,3,3,F,2,97254,OR
27259440,118094.0,55,7,0,M,1,78204,TX
21812752,24312.6,46,9,1,F,1,85701,AZ
17722965,30850.3,18,4,2,M,2,85028,AZ
25905151,2481.0,32,8,2,F,2,75277,TX
29976254,42420.4,45,5,4,M,4,94654,CA
28616154,0.0,17,2,1,M,1,77036,TX
25892953,0.0,19,8,0,M,1,64132,MO
28630308,7614.4,46,6,3,F,2,02149,MA
29992204,56823.8,34,13,0,F,1,20129,DC
29989674,87346.6,43,13,0,F,1,07160,NJ
23163962,17378.0,51,7,0,F,1,23570,VA
23174791,17301.3,38,4,3,F,2,07139,NJ
31354405,59402.1,75,5,0,F,2,38177,TN
25900211,2491.5,24,6,0,F,1,60607,IL
14993528,47748.8,42,2,6,F,2,73179,OK
27250260,56116.0,32,4,2,F,4,10070,NY
16357908,2316.1,49,7,3,M,1,87129,NM
27257520,30278.0,63,5,0,M,2,35233,AL
25902434,1600.4,43,6,0,F,2,45219,OH
14994914,23522.4,60,9,3,F,2,92817,CA
23165390,6302.7,31,6,0,F,1,90025,CA
28617582,3944.8,29,8,1,M,1,55411,MN
27265800,0.0,15,2,0,F,1,93769,CA
27256300,0.0,17,4,0,M,1,60654,IL
24525900,0.0,17,0,2,M,1,10138,NY
14990184,3979.8,91,11,2,F,2,53206,WI
13628490,22001.0,45,5,1,F,1,37209,TN
28623189,20072.8,54,4,2,M,2,80243,CO
29995790,13019.6,34,13,1,M,2,94260,CA
31357648,54930.9,75,5,0,M,2,53244,WI
14993913,24948.0,66,6,2,M,1,33249,FL
21801984,75054.2,77,10,1,F,2,77099,TX
16357176,4600.9,54,4,4,M,2,96849,HI
24528348,34234.2,72,0,2,F,4,19138,PA
14993770,6388.8,21,3,2,F,1,60606,IL
23176627,22048.3,60,6,2,M,2,55113,MN
31340352,66394.1,77,7,0,F,2,77099,TX
31354727,142335.5,52,2,2,F,2,90174,CA
20443680,43596.0,40,7,5,M,2,10086,NY
28628796,3448.6,33,3,4,M,2,64105,MO
28631694,5432.5,55,5,2,F,4,45275,OH
28614747,5134.5,45,5,2,M,2,98133,WA
29991346,36473.8,40,10,2,M,2,37232,TN
19077296,42946.4,47,5,6,M,4,90750,CA
20448570,8682.0,40,7,4,F,2,78784,TX
17716010,99958.3,38,5,2,F,1,19126,PA
20448450,8910.0,33,5,3,F,2,40214,KY
14996157,20293.9,41,11,2,M,2,45219,OH
29991874,185204.8,42,12,0,M,1,75286,TX
28631673,1920.7,81,1,1,M,4,32284,FL
13629390,47267.0,55,5,2,M,4,10047,NY
19086228,70985.6,56,6,2,M,2,90029,CA
21810672,103227.8,38,11,1,F,1,07160,NJ
29978828,0.0,21,6,0,M,1,77036,TX
31351162,25861.2,72,2,0,F,2,55174,MN
23175607,5301.6,46,2,0,F,1,76183,TX
31355808,16794.6,19,4,0,F,1,67225,KS
19077380,12427.8,27,6,1,F,1,90025,CA
17715789,17357.6,44,11,2,F,1,43241,OH
29991016,79721.4,46,6,0,M,1,02189,MA
24529734,38156.4,52,0,3,F,2,94103,CA
20438235,0.0,22,4,2,F,1,10138,NY
20451405,125049.0,51,8,2,F,1,10236,NY
27267760,152752.0,56,8,1,M,2,48202,MI
14997686,40904.6,38,8,2,M,1,87137,NM
27266780,0.0,14,8,0,F,1,90106,CA
29982172,0.0,20,5,0,F,1,94174,CA
